title,in_office,last_name,first_name,middle_name,suffix,nickname,full_name,birthdate,gender,state,district,senate_class,party,official_url,wikipedia_id,lis_id,govtrack_id,thomas_id,bioguide_id,fec_ids
Rep.,False,Hicks,Floyd,Verne,,,,1915-05-29,M,WA,06,,Democrat,,Floyd Hicks,,405425,00535,H000563,
Rep.,False,Hinshaw,Andrew,Jackson,,,,1923-08-04,M,CA,40,,Republican,,Andrew J. Hinshaw,,405493,00542,H000638,
Rep.,False,Howe,Allan,Turner,,,,1927-09-06,M,UT,02,,Democrat,,Allan Turner Howe,,405698,00565,H000851,
Rep.,False,Hungate,William,Leonard,,,,1922-12-14,M,MO,09,,Democrat,,William L. Hungate,,405809,00573,H000965,
Rep.,False,Hutchinson,J.,Edward,,,,1914-10-13,M,MI,04,,Republican,,J. Edward Hutchinson,,405852,00576,H001011,
Rep.,False,Hébert,Felix,Edward,,,,1901-10-12,M,LA,01,,Democrat,,Felix Edward Hébert,,405303,00521,H000437,
Rep.,False,Jarman,John,,,,,1915-07-17,M,OK,05,,Republican,,John Jarman,,405962,00591,J000057,
Sen,False,Javits,Jacob,Koppel,,,,1904-05-18,M,NY,,3,Republican,,Jacob K. Javits,,405969,01371,J000064,
Rep.,False,Johnson,Albert,Walter,,,,1906-04-17,M,PA,23,,Republican,,Albert W. Johnson,,406016,00597,J000115,
Rep.,False,Jones,Robert,Emmett,Jr.,,,1912-06-12,M,AL,05,,Democrat,,Robert E. Jones Jr.,,406141,00610,J000248,
Rep.,False,Karth,Joseph,Edward,,,,1922-08-26,M,MN,04,,Democrat,,Joseph Karth,,406186,00617,K000014,
Rep.,False,Landrum,Phillip,Mitchell,,,,1907-09-10,M,GA,09,,Democrat,,Phillip M. Landrum,,406563,00662,L000054,
Rep.,False,Litton,Jerry,Lon,,,,1937-05-12,M,MO,06,,Democrat,,Jerry Litton,,406852,00695,L000360,
Rep.,False,Macdonald,Torbert,Hart,,,,1917-06-06,M,MA,07,,Democrat,,Torbert Macdonald,,407035,00719,M000005,
Sen,False,Magnuson,Warren,Grant,,,,1905-04-12,M,WA,,3,Democrat,,Warren Magnuson,,407081,01388,M000053,
Rep.,False,McCollister,John,Yetter,,,,1921-06-10,M,NE,02,,Republican,,John Y. McCollister,,407358,00760,M000349,
Sen,False,McGovern,George,Stanley,,,,1922-07-19,M,SD,,3,Democrat,,George McGovern,,407451,01397,M000452,
Rep.,False,Mezvinsky,Edward,Maurice,,,,1937-01-17,M,IA,01,,Democrat,,Edward Mezvinsky,,407671,00796,M000686,
Rep.,False,Mills,Wilbur,Daigh,,,,1909-05-24,M,AR,02,,Democrat,,Wilbur Mills,,407756,00810,M000778,
Sen,False,Morgan,Robert,Burren,,,,1925-10-05,M,NC,,3,Democrat,,Robert Burren Morgan,,407924,01404,M000956,
Rep.,False,Morgan,Thomas,Ellsworth,,,,1906-10-13,M,PA,22,,Democrat,,Thomas E. Morgan,,407926,00834,M000958,
Rep.,False,Mosher,Charles,Adams,,,,1906-05-07,M,OH,13,,Republican,,Charles Adams Mosher,,407998,00837,M001031,
Sen,False,Nelson,Gaylord,Anton,,,,1916-06-04,M,WI,,3,Democrat,,Gaylord Nelson,,408123,01411,N000033,
Rep.,False,O’Hara,James,Grant,,,,1925-11-08,M,MI,12,,Democrat,,James G. O'Hara,,408290,00873,O000055,
Rep.,False,Passman,Otto,Ernest,,,,1900-06-27,M,LA,05,,Democrat,,Otto Passman,,408507,00892,P000098,
Rep.,False,Pettis,Jerry,Lyle,,,,1916-07-18,M,CA,37,,Republican,,Jerry Pettis,,408672,00913,P000272,
Rep.,False,Randall,William,Joseph,,,,1909-07-16,M,MO,04,,Democrat,,William J. Randall,,409022,00943,R000041,
Rep.,False,Rees,Thomas,Mankell,,,,1925-03-26,M,CA,23,,Democrat,,Thomas M. Rees,,409113,00950,R000134,
Sen,False,Ribicoff,Abraham,Alexander,,,,1910-04-09,M,CT,,3,Democrat,,Abraham Ribicoff,,409167,01422,R000191,
Rep.,False,Roush,John,Edward,,,,1920-09-12,M,IN,04,,Democrat,,J. Edward Roush,,409428,00991,R000467,
Rep.,False,Schneebeli,Herman,Theodore,,,,1907-07-07,M,PA,17,,Republican,,Herman T. Schneebeli,,409643,01031,S000135,
Sen,False,Schweiker,Richard,Schultz,,,,1926-06-01,M,PA,,3,Republican,,Richard Schweiker,,409666,01431,S000159,
Rep.,False,Shriver,Garner,E.,,,,1912-07-06,M,KS,04,,Republican,,Garner E. Shriver,,409882,01053,S000388,
Rep.,False,Stanton,James,Vincent,,,,1932-02-27,M,OH,20,,Democrat,,James V. Stanton,,410269,01100,S000803,
Rep.,False,Steelman,Alan,Watson,,,,1942-03-15,M,TX,05,,Republican,,Alan Steelman,,410305,01106,S000841,
Rep.,False,Steiger,Sam,,,,,1929-03-10,M,AZ,03,,Republican,,Sam Steiger,,410310,01108,S000846,
Rep.,False,Stephens,Robert,Grier,Jr.,,,1913-08-14,M,GA,10,,Democrat,,Robert Grier Stephens Jr.,,410323,01111,S000860,
Sen,False,Stevenson,Adlai,Ewing,III,,,1930-10-10,M,IL,,3,Democrat,,Adlai Stevenson III,,410351,01441,S000890,
Sen,False,Stone,Richard,Bernard,,Dick,,1928-09-22,M,FL,,3,Democrat,,Richard Stone (politician),,410421,01443,S000962,
Rep.,False,Stuckey,Williamson,Sylvester,Jr.,,,1935-05-25,M,GA,08,,Democrat,,W. S. Stuckey Jr.,,410495,01120,S001039,
Rep.,False,Sullivan,Leonor,Kretzer,,,,1902-08-21,F,MO,03,,Democrat,,Leonor Sullivan,,410511,01124,S001057,
Rep.,False,Symington,James,Wadsworth,,,,1927-09-28,M,MO,02,,Democrat,,James W. Symington,,410585,01131,S001134,
Rep.,False,Talcott,Burt,Lacklen,,,,1920-02-22,M,CA,16,,Republican,,Burt Talcott,,410612,01134,T000022,
Sen,False,Talmadge,Herman,Eugene,,,,1913-08-09,M,GA,,3,Democrat,,Herman Talmadge,,410624,01446,T000035,
Rep.,False,Taylor,Roy,Arthur,,,,1910-01-31,M,NC,11,,Democrat,,Roy A. Taylor,,410682,01144,T000099,
Rep.,False,Vander Veen,Richard,Franklin,,,,1922-11-26,M,MI,05,,Democrat,,Richard Vander Veen,,411120,01181,V000029,
Rep.,False,Vigorito,Joseph,Phillip,,,,1918-11-10,M,PA,24,,Democrat,,Joseph P. Vigorito,,411153,01187,V000098,
Rep.,False,du Pont,Pierre,"Samuel, IV",,,,1935-01-22,M,DE,00,,Republican,,Pete du Pont,,403617,00319,D000558,
Sen,False,Anderson,Wendell,Richard,,,,1933-02-01,M,MN,,2,Democrat,,Wendell Anderson,,400862,01273,A000202,
Rep.,False,Allen,Clifford,Robertson,,,,1912-01-06,M,TN,05,,Democrat,,Clifford Allen,,400775,00012,A000118,
Rep.,False,Ammerman,Joseph,Scofield,,,,1924-07-14,M,PA,23,,Democrat,,Joseph S. Ammerman,,400832,00015,A000177,
Rep.,False,Badillo,Herman,,,,,1929-08-21,M,NY,21,,Democrat,,Herman Badillo,,401030,00040,B000025,
Rep.,False,Bergland,Robert,Selmer,,,,1928-07-22,M,MN,07,,Democrat,,Robert Bergland,,401396,00081,B000408,
Rep.,False,Blouin,Michael,Thomas,,,,1945-11-07,M,IA,02,,Democrat,,Mike Blouin,,401540,00098,B000567,
Rep.,False,Breckinridge,John,Bayne,,,,1913-11-29,M,KY,06,,Democrat,,John B. Breckinridge,,401745,00121,B000788,
Rep.,False,Brown,Garry,Eldridge,,,,1923-08-12,M,MI,03,,Republican,,Garry E. Brown,,401873,00133,B000917,
Rep.,False,Burke,J.,Herbert,,,,1913-01-14,M,FL,12,,Republican,,J. Herbert Burke,,402037,00148,B001091,
Rep.,False,Burke,James,Anthony,,,,1910-03-30,M,MA,11,,Democrat,,James A. Burke (Massachusetts politician),,402038,00149,B001092,
Rep.,False,Burke,Yvonne,Brathwaite,,,,1932-10-05,F,CA,28,,Democrat,,Yvonne Brathwaite Burke,,402047,00150,B001102,
Rep.,False,Burleson,Omar,Truman,,,,1906-03-19,M,TX,17,,Democrat,,Omar Burleson,,402056,00151,B001111,
Sen,False,Byrd,Harry,Flood,Jr.,,,1914-12-20,M,VA,,1,Independent,,Harry F. Byrd Jr.,,402149,01300,B001209,
Rep.,False,Byron,Goodloe,Edgar,,,,1929-06-22,M,MD,06,,Democrat,,Goodloe Byron,,402160,00163,B001221,
Sen,False,Cannon,Howard,Walter,,,,1912-01-26,M,NV,,1,Democrat,,Howard Cannon,,402271,01301,C000120,
Rep.,False,Caputo,Bruce,Faulkner,,,,1943-08-07,M,NY,23,,Republican,,Bruce F. Caputo,,402287,00173,C000137,
Rep.,False,Carney,Charles,Joseph,,,,1913-04-17,M,OH,19,,Democrat,,Charles J. Carney,,402312,00177,C000164,
Rep.,False,Cederberg,Elford,Albin,,,,1918-03-06,M,MI,10,,Republican,,Elford Albin Cederberg,,402407,00185,C000263,
Rep.,False,Clawson,Delwin,Morgan,,,,1914-01-11,M,CA,33,,Republican,,Del M. Clawson,,402614,00202,C000476,
Rep.,False,Cornell,Robert,John,,,,1919-12-16,M,WI,08,,Democrat,,Robert John Cornell,,402902,00235,C000782,
Rep.,False,Cornwell,David,Lance,,,,1945-06-14,M,IN,08,,Democrat,,David L. Cornwell,,402907,00236,C000787,
Rep.,False,Cunningham,John,Edward,III,,,1931-03-27,M,WA,07,,Republican,,John E. Cunningham,,403100,00257,C000992,
Rep.,False,Delaney,James,Joseph,,,,1901-03-19,M,NY,09,,Democrat,,James J. Delaney,,403355,00280,D000211,
Rep.,False,Dent,John,Herman,,,,1908-03-10,M,PA,21,,Democrat,,John Herman Dent,,403393,00288,D000255,
Rep.,False,Eilberg,Joshua,,,,,1921-02-12,M,PA,04,,Democrat,,Joshua Eilberg,,403787,00341,E000096,
Rep.,False,Evans,Frank,Edward,,,,1923-09-06,M,CO,03,,Democrat,,Frank Evans (politician),,403924,00360,E000240,
Rep.,False,Flowers,Walter,,,,,1933-04-12,M,AL,07,,Democrat,,Walter Flowers,,404173,00393,F000218,
Rep.,False,Flynt,John,James,Jr.,,,1914-11-08,M,GA,06,,Democrat,,Jack Flynt,,404184,00394,F000229,
Rep.,False,Fraser,Donald,MacKay,,,,1924-02-20,M,MN,05,,Democrat,,Donald M. Fraser,,404297,00411,F000350,
Rep.,False,Frey,Louis,,Jr.,,,1934-01-11,M,FL,09,,Republican,,Louis Frey Jr.,,404326,00416,F000381,
Rep.,False,Gammage,Robert,Alton,,,,1938-03-13,M,TX,22,,Democrat,,Robert Gammage,,404412,00427,G000036,
Rep.,False,Hannaford,Mark,Warren,,,,1925-02-07,M,CA,34,,Democrat,,Mark W. Hannaford,,405048,00495,H000166,
Rep.,False,Harrington,Michael,Joseph,,,,1936-09-02,M,MA,06,,Democrat,,Michael J. Harrington,,405108,00503,H000230,
Sen,False,Hayakawa,Samuel,Ichiye,,,,1906-07-18,M,CA,,1,Republican,,S. I. Hayakawa,,405252,01356,H000384,
Sen,False,Hodges,Kaneaster,,Jr.,,,1938-08-20,M,AR,,2,Democrat,,Kaneaster Hodges Jr.,,405529,01360,H000675,
Sen,False,Humphrey,Hubert,Horatio,Jr.,,,1911-05-27,M,MN,,1,Democrat,,Hubert Humphrey,,405797,01366,H000953,
Rep.,False,Jordan,Barbara,Charline,,,,1936-02-21,F,TX,18,,Democrat,,Barbara Jordan,,406158,00614,J000266,
Rep.,False,Ketchum,William,Matthew,,,,1921-09-02,M,CA,18,,Republican,,William M. Ketchum,,406317,00629,K000153,
Rep.,False,Keys,Martha,Elizabeth,,,,1930-08-10,F,KS,02,,Democrat,,Martha Keys,,406326,00630,K000162,
Rep.,False,Koch,Edward,Irving,,,,1924-12-12,M,NY,18,,Democrat,,Ed Koch,,406458,00643,K000302,
Rep.,False,Krebs,John,Hans,,,,1926-12-17,M,CA,17,,Democrat,,John Hans Krebs,,406479,00651,K000325,
Rep.,False,LeFante,Joseph,Anthony,,,,1928-09-08,M,NJ,14,,Democrat,,Joseph A. LeFante,,406715,00677,L000561,
Rep.,False,Leggett,Robert,Louis,,,,1926-07-26,M,CA,04,,Democrat,,Robert L. Leggett,,406725,00678,L000221,
Rep.,False,Mahon,George,Herman,,,,1900-09-22,M,TX,19,,Democrat,,George H. Mahon,,407093,00726,M000065,
Rep.,False,Mann,James,Robert,,,,1920-04-27,M,SC,04,,Democrat,,James Robert Mann (South Carolina),,407129,00731,M000105,
Rep.,False,McFall,John,Joseph,,,,1918-02-20,M,CA,14,,Democrat,,John J. McFall,,407436,00770,M000436,
Rep.,False,Meeds,Lloyd,,,,,1927-12-11,M,WA,02,,Democrat,,Lloyd Meeds,,407615,00787,M000626,
Rep.,False,Metcalfe,Ralph,Harold,,,,1910-05-29,M,IL,01,,Democrat,,Ralph Metcalfe,,407660,00793,M000675,
Rep.,False,Meyner,Helen,Stevenson,,,,1929-03-05,F,NJ,13,,Democrat,,Helen Stevenson Meyner,,407670,00795,M000685,
Rep.,False,Milford,Dale,,,,,1926-02-18,M,TX,24,,Democrat,,Dale Milford,,407691,00804,M000708,
Rep.,False,Moss,John,Emerson,,,,1915-04-13,M,CA,03,,Democrat,,John E. Moss,,408002,00838,M001035,
Sen,False,Muskie,Edmund,Sixtus,,,,1914-03-28,M,ME,,1,Democrat,,Edmund Muskie,,408083,01410,M001121,
Rep.,False,Myers,Gary,Arthur,,,,1937-08-16,M,PA,25,,Republican,,Gary A. Myers,,408090,00846,M001128,
Rep.,False,Pattison,Edward,Worthington,,,,1932-04-29,M,NY,29,,Democrat,,Edward W. Pattison,,408540,00899,P000134,
Rep.,False,Pettis,Shirley,Neil,,,,1924-07-12,F,CA,37,,Republican,,Shirley Neil Pettis,,408673,00914,P000273,
Rep.,False,Pike,Otis,Grey,,,,1921-08-31,M,NY,01,,Democrat,,Otis G. Pike,,408745,00918,P000348,
Rep.,False,Quie,Albert,Harold,,,,1923-09-18,M,MN,01,,Republican,,Al Quie,,408973,00936,Q000010,
Rep.,False,Risenhoover,Theodore,Marshall,,,,1934-11-03,M,OK,02,,Democrat,,Ted Risenhoover,,409242,00964,R000268,
Rep.,False,Rogers,Paul,Grant,,,,1921-06-04,M,FL,11,,Democrat,,Paul Rogers (politician),,409368,00978,R000401,
Rep.,False,Roncalio,Teno,,,,,1916-03-23,M,WY,00,,Democrat,,Teno Roncalio,,409386,00981,R000421,
Rep.,False,Rooney,Frederick,Bernard,,,,1925-11-06,M,PA,15,,Democrat,,Fred B. Rooney,,409388,00983,R000423,
Rep.,False,Ruppe,Philip,Edward,,,,1926-09-29,M,MI,11,,Republican,,Philip Ruppe,,409471,01002,R000512,
Rep.,False,Ryan,Leo,Joseph,,,,1925-05-05,M,CA,11,,Democrat,,Leo Ryan,,409514,01006,R000558,
Rep.,False,Sarasin,Ronald,Arthur,,,,1934-12-31,M,CT,05,,Republican,,Ronald A. Sarasin,,409575,01016,S000062,
Sen,False,Schmitt,Harrison,Hagan,,,,1935-07-03,M,NM,,1,Republican,,Harrison Schmitt,,409640,01430,S000132,
Rep.,False,Shipley,George,Edward,,,,1927-04-21,M,IL,22,,Democrat,,George E. Shipley,,409861,01051,S000367,
Rep.,False,Sikes,Robert,Lee Fulton,,,,1906-06-03,M,FL,01,,Democrat,,Bob Sikes,,409900,01056,S000406,
Rep.,False,Sisk,Bernice,Frederic,,,,1910-12-14,M,CA,15,,Democrat,,B. F. Sisk,,409946,01061,S000454,
Rep.,False,Skubitz,Joe,,,,,1906-05-06,M,KS,05,,Republican,,Joe Skubitz,,409962,01065,S000472,
Rep.,False,Steers,Newton,Ivan,Jr.,,,1917-01-13,M,MD,08,,Republican,,Newton Steers,,410308,01107,S000844,
Rep.,False,Steiger,William,Albert,,,,1938-05-15,M,WI,06,,Republican,,William A. Steiger,,410311,01109,S000847,
Rep.,False,Teague,Olin,Earl,,,,1910-04-06,M,TX,06,,Democrat,,Olin E. Teague,,410692,01146,T000110,
Rep.,False,Thone,Charles,,,,,1924-01-04,M,NE,01,,Republican,,Charles Thone,,410813,01154,T000234,
Rep.,False,Tonry,Richard,Alvin,,,,1935-06-25,M,LA,01,,Democrat,,Richard Alvin Tonry,,410883,01160,T000310,
Rep.,False,Tucker,James,(Jim) Guy,Jr.,,,1943-06-13,M,AR,02,,Democrat,,Jim Guy Tucker,,410969,01171,T000400,
Rep.,False,Waggonner,Joseph,David,Jr.,,,1918-09-07,M,LA,04,,Democrat,,Joe Waggonner,,411197,01191,W000018,
Rep.,False,Walsh,William,Francis,,,,1912-07-11,M,NY,33,,Republican,,William F. Walsh,,411285,01198,W000107,
Rep.,False,Whalen,Charles,William,Jr.,,,1920-07-31,M,OH,03,,Republican,,Charles W. Whalen Jr.,,411479,01217,W000317,
Rep.,False,Wiggins,Charles,Edward,,,,1927-12-03,M,CA,39,,Republican,,Charles E. Wiggins,,411605,01228,W000448,
Sen,False,Williams,Harrison,Arlington,Jr.,,,1919-12-10,M,NJ,,1,Democrat,,Harrison A. Williams,,411659,01455,W000502,
Rep.,False,Young,Andrew,Jackson,Jr.,,,1932-03-12,M,GA,05,,Democrat,,Andrew Young,,411962,01254,Y000028,
Rep.,False,Young,John,Andrew,,,,1916-11-10,M,TX,14,,Democrat,,John Andrew Young,,411975,01258,Y000043,
Sen,False,Allen,Maryon,Pittman,,,,1925-11-30,F,AL,,3,Democrat,,Maryon Pittman Allen,,400795,01272,A000139,
Sen,False,Hatfield,Paul,Gerhart,,,,1928-04-29,M,MT,,2,Democrat,,Paul G. Hatfield,,405213,01353,H000344,
Sen,False,Humphrey,Muriel,Buck,,,,1912-02-20,F,MN,,1,Democrat,,Muriel Humphrey Brown,,405800,01367,H000956,
Sen,False,Stewart,Donald,Wilbur,,,,1940-02-08,M,AL,,3,Democrat,,Donald Stewart (Alabama politician),,410368,01442,S000907,
Rep.,False,Ambro,Jerome,Anthony,Jr.,,,1928-06-27,M,NY,03,,Democrat,,Jerome Ambro,,400825,00014,A000170,
Rep.,False,Anderson,John,Bayard,,,,1922-02-15,M,IL,16,,Republican,,John B. Anderson,,400850,00017,A000195,
Rep.,False,Ashley,Thomas,Ludlow,,,,1923-01-11,M,OH,09,,Democrat,,Thomas W. L. Ashley,,400959,00032,A000222,
Sen,False,Baker,Howard,Henry,Jr.,,,1925-11-15,M,TN,,2,Republican,,Howard Baker,,401067,01275,B000063,
Rep.,False,Baldus,Alvin,James,,,,1926-04-27,M,WI,03,,Democrat,,Alvin Baldus,,401085,00049,B000083,
Rep.,False,Bauman,Robert,Edmund,,,,1937-04-04,M,MD,01,,Republican,,Robert Bauman,,401238,00067,B000244,
Rep.,False,Beard,Edward,Peter,,,,1940-01-20,M,RI,02,,Democrat,,Edward Beard,,401273,00068,B000279,
Rep.,False,Brademas,John,,,,,1927-03-02,M,IN,03,,Democrat,,John Brademas,,401696,00117,B000736,
Rep.,False,Buchanan,John,Hall,Jr.,,,1928-03-19,M,AL,06,,Republican,,John Hall Buchanan Jr.,,401958,00143,B001008,
Rep.,False,Burlison,William,Dean,,,,1931-03-15,M,MO,10,,Democrat,,Bill Burlison,,402058,00152,B001113,
Rep.,False,Carter,Tim,Lee,,,,1910-09-02,M,KY,05,,Republican,,Tim Lee Carter,,402347,00181,C000201,
Rep.,False,Cavanaugh,John,Joseph,,,,1945-08-01,M,NE,02,,Democrat,,John Joseph Cavanaugh III,,402405,00184,C000261,
Rep.,False,Cleveland,James,Colgate,,,,1920-06-13,M,NH,02,,Republican,,James Colgate Cleveland,,402647,00206,C000512,
Rep.,False,Corman,James,Charles,,,,1920-10-20,M,CA,21,,Democrat,,James C. Corman,,402900,00234,C000780,
Rep.,False,Davis,Mendel,Jackson,,,,1942-10-23,M,SC,01,,Democrat,,Mendel Jackson Davis,,403260,00272,D000125,
Rep.,False,Devine,Samuel,Leeper,,,,1915-12-21,M,OH,12,,Republican,,Samuel L. Devine,,403411,00292,D000279,
Rep.,False,Diggs,Charles,Coles,Jr.,,,1922-12-02,M,MI,13,,Democrat,,Charles Diggs,,403462,00298,D000344,
Rep.,False,Drinan,Robert,Frederick,,,,1920-11-15,M,MA,04,,Democrat,,Robert Drinan,,403606,00318,D000499,
Rep.,False,Duncan,Robert,Blackford,,,,1920-12-04,M,OR,03,,Democrat,,Robert B. Duncan,,403644,00323,D000537,
Rep.,False,Eckhardt,Robert,Christian,,,,1913-07-16,M,TX,08,,Democrat,,Robert C. Eckhardt,,403730,00333,E000035,
Rep.,False,Evans,Melvin,Herbert,,,,1917-08-07,M,VI,00,,Republican,,Melvin H. Evans,,403936,00362,E000254,
Rep.,False,Fisher,Joseph,Lyman,,,,1914-01-11,M,VA,10,,Democrat,,Joseph L. Fisher,,404106,00385,F000151,
Rep.,False,Flood,Daniel,John,,,,1903-11-26,M,PA,11,,Democrat,,Daniel J. Flood,,404164,00391,F000209,
Rep.,False,Giaimo,Robert,Nicholas,,,,1919-10-15,M,CT,03,,Democrat,,Robert Giaimo,,404519,00436,G000151,
Rep.,False,Gudger,Vonno,Lamar,Jr.,,,1919-04-30,M,NC,11,,Democrat,,V. Lamar Gudger,,404860,00475,G000515,
Rep.,False,Hanley,James,Michael,,,,1920-07-19,M,NY,32,,Democrat,,James M. Hanley,,405040,00493,H000158,
Rep.,False,Harris,Herbert,Eugene,II,,,1926-04-14,M,VA,08,,Democrat,,Herbert Harris,,405119,00505,H000241,
Rep.,False,Harsha,William,Howard,,,,1921-01-01,M,OH,06,,Republican,,Bill Harsha,,405155,00507,H000281,
Rep.,False,Holtzman,Elizabeth,,,,,1941-08-11,F,NY,16,,Democrat,,Elizabeth Holtzman,,405603,00556,H000752,
Sen,False,Huddleston,Walter,Darlington,,Dee,,1926-04-15,M,KY,,2,Democrat,,Walter Dee Huddleston,,405751,01363,H000905,
Rep.,False,Ichord,Richard,Howard,II,,,1926-06-27,M,MO,08,,Democrat,,Richard Howard Ichord Jr.,,405863,00581,I000001,
Rep.,False,Jenrette,John,Wilson,Jr.,,,1936-05-19,M,SC,06,,Democrat,,John Jenrette,,406001,00596,J000099,
Sen,False,Jepsen,Roger,William,,,,1928-12-23,M,IA,,2,Republican,,Roger Jepsen,,406003,01372,J000101,
Rep.,False,Johnson,Harold,Terry,,,,1907-12-02,M,CA,01,,Democrat,,Harold T. Johnson,,406034,00600,J000135,
Rep.,False,Johnson,James,Paul,,Jim,,1930-06-02,M,CO,04,,Republican,,James Paul Johnson,,406046,00601,J000148,
Rep.,False,Kelly,Richard,,,,,1924-07-31,M,FL,05,,Republican,,Richard Kelly (politician),,406247,00623,K000077,
Rep.,False,Leach,Anthony,Claude,Jr.,,,1934-03-30,M,LA,04,,Democrat,,Buddy Leach,,406671,00671,L000167,
Rep.,False,Lloyd,James,Fredrick,,,,1922-09-27,M,CA,35,,Democrat,,James F. Lloyd,,406871,00697,L000379,
Rep.,False,Maguire,Gene,Andrew,,,,1939-03-11,M,NJ,07,,Democrat,,Andrew Maguire,,407086,00725,M000058,
Rep.,False,Mathis,Marvin,Dawson,,,,1940-11-30,M,GA,02,,Democrat,,Dawson Mathis,,407262,00747,M000244,
Rep.,False,McCormack,Mike,,,,,1921-12-14,M,WA,04,,Democrat,,Mike McCormack (politician),,407370,00762,M000365,
Rep.,False,McEwen,Robert,Cameron,,,,1920-01-05,M,NY,30,,Republican,,Robert C. McEwen,,407433,00769,M000433,
Rep.,False,McKay,Koln,Gunn,,,,1925-02-23,M,UT,01,,Democrat,,K. Gunn McKay,,407485,00777,M000490,
Rep.,False,Mikva,Abner,Joseph,,,,1926-01-21,M,IL,10,,Democrat,,Abner J. Mikva,,407686,00803,M000703,
Rep.,False,Moorhead,William,Singer,,,,1923-04-08,M,PA,14,,Democrat,,William S. Moorhead,,407901,00831,M000930,
Rep.,False,Murphy,John,Michael,,,,1926-08-03,M,NY,17,,Democrat,,John M. Murphy,,408062,00842,M001098,
Rep.,False,Murphy,Morgan,Francis,,,,1932-04-16,M,IL,02,,Democrat,,Morgan F. Murphy,,408065,00843,M001101,
Rep.,False,Musto,Raphael,John,,,,1929-03-30,M,PA,11,,Democrat,,Ray Musto,,408085,00845,M001123,
Rep.,False,Myers,Michael,Joseph,,Ozzie,,1943-05-04,M,PA,01,,Democrat,,Michael Myers (politician),,408094,00848,M001132,
Rep.,False,Nedzi,Lucien,Norbert,,,,1925-05-28,M,MI,14,,Democrat,,Lucien N. Nedzi,,408111,00856,N000019,
Rep.,False,Patten,Edward,James,,,,1905-08-22,M,NJ,15,,Democrat,,Edward J. Patten,,408514,00896,P000106,
Sen,False,Percy,Charles,Harting,,,,1919-09-27,M,IL,,2,Republican,,Charles H. Percy,,408625,01418,P000222,
Rep.,False,Preyer,Lunsford,Richardson,,,,1919-01-11,M,NC,06,,Democrat,,L. Richardson Preyer,,408905,00928,P000520,
Sen,False,Randolph,Jennings,,,,,1902-03-08,M,WV,,2,Democrat,,Jennings Randolph,,409027,01421,R000046,
Rep.,False,Roberts,Herbert,Ray,,,,1913-03-28,M,TX,04,,Democrat,,Ray Roberts,,409283,00969,R000312,
Rep.,False,Royer,William,Howard,,,,1920-04-11,M,CA,11,,Republican,,William Royer,,409448,00999,R000489,
Rep.,False,Runnels,Harold,Lowell,,,,1924-03-17,M,NM,02,,Democrat,,Harold L. Runnels,,409469,01001,R000510,
Rep.,False,Satterfield,David,Edward,III,,,1920-12-02,M,VA,03,,Democrat,,David E. Satterfield III,,409582,01019,S000070,
Rep.,False,Sebelius,Keith,George,,,,1916-09-10,M,KS,01,,Republican,,Keith Sebelius,,409722,01039,S000217,
Rep.,False,Slack,John,Mark,Jr.,,,1915-03-18,M,WV,03,,Democrat,,John M. Slack Jr.,,409963,01066,S000473,
Rep.,False,Spellman,Gladys,Noon,,,,1918-03-01,F,MD,05,,Democrat,,Gladys Spellman,,410186,01090,S000716,
Rep.,False,Stack,Edward,John,,,,1910-04-29,M,FL,12,,Democrat,,Edward J. Stack,,410238,01094,S000772,
Rep.,False,Staggers,Harley,Orrin,,,,1907-08-03,M,WV,02,,Democrat,,Harley Orrin Staggers,,410244,01096,S000778,
Rep.,False,Steed,Thomas,Jefferson,,,,1904-03-02,M,OK,04,,Democrat,,Tom Steed,,410293,01104,S000829,
Rep.,False,Stewart,Bennett,McVey,,,,1912-08-06,M,IL,01,,Democrat,,Bennett M. Stewart,,410363,01112,S000902,
Rep.,False,Thompson,Frank,,Jr.,,,1918-07-26,M,NJ,04,,Democrat,,Frank Thompson,,410779,01152,T000200,
Sen,False,Tower,John,Goodwin,,,,1925-09-29,M,TX,,2,Republican,,John Tower,,410894,01449,T000322,
Rep.,False,Treen,David,Conner,,,,1928-07-16,M,LA,03,,Republican,,Dave Treen,,410932,01168,T000362,
Sen,False,Tsongas,Paul,Efthemios,,,,1941-02-14,M,MA,,2,Democrat,,Paul Tsongas,,410962,01170,T000393,
Rep.,False,Ullman,Albert,Conrad,,,,1914-03-09,M,OR,02,,Democrat,,Al Ullman,,411028,01174,U000004,
Rep.,False,Van Deerlin,Lionel,,,,,1914-07-25,M,CA,42,,Democrat,,Lionel Van Deerlin,,411077,01179,V000024,
Rep.,False,Vanik,Charles,Albert,,,,1913-04-07,M,OH,22,,Democrat,,Charles Vanik,,411126,01183,V000047,
Rep.,False,Wilson,Charles,Herbert,,,,1917-02-15,M,CA,31,,Democrat,,Charles H. Wilson,,411726,01233,W000571,
Rep.,False,Wilson,Robert,Carlton,,Bob,,1916-04-05,M,CA,41,,Republican,,Bob Wilson (politician),,411765,01234,W000610,
Rep.,False,Wolff,Lester,Lionel,,,,1919-01-04,M,NY,06,,Democrat,,Lester L. Wolff,,411832,01239,W000680,
Rep.,False,Wyatt,Joseph,Peyton,Jr.,,,1941-10-12,M,TX,14,,Democrat,,"Joseph P. Wyatt, Jr.",,411926,01245,W000777,
